season,week,date,weekday,kickoff_et,away_team,home_team,away_score,home_score,home_spread,total,ats_winner,over_under,roof,division_game,stadium
2021,1,2021-09-09,Thursday,20:20,DAL,TB,29,31,-10.0,52.5,DAL,Over,outdoors,0,Raymond James Stadium
2021,1,2021-09-12,Sunday,13:00,PHI,ATL,32,6,-3.5,49.0,PHI,Under,open,0,Mercedes-Benz Stadium
2021,1,2021-09-12,Sunday,13:00,PIT,BUF,23,16,-6.5,48.0,PIT,Under,outdoors,0,New Era Field
2021,1,2021-09-12,Sunday,13:00,NYJ,CAR,14,19,-3.5,44.5,CAR,Under,outdoors,0,Bank of America Stadium
2021,1,2021-09-12,Sunday,13:00,MIN,CIN,24,27,3.0,47.0,CIN,Over,outdoors,0,Paul Brown Stadium
2021,1,2021-09-12,Sunday,13:00,SF,DET,41,33,9.5,46.0,DET,Over,dome,0,Ford Field
2021,1,2021-09-12,Sunday,13:00,JAX,HOU,21,37,3.5,45.5,HOU,Over,closed,1,NRG Stadium
2021,1,2021-09-12,Sunday,13:00,SEA,IND,28,16,3.0,49.0,SEA,Under,closed,0,Lucas Oil Stadium
2021,1,2021-09-12,Sunday,13:00,ARI,TEN,38,13,-2.5,54.0,ARI,Under,outdoors,0,Nissan Stadium
2021,1,2021-09-12,Sunday,13:00,LAC,WAS,20,16,-2.5,45.5,LAC,Under,outdoors,0,FedExField
2021,1,2021-09-12,Sunday,16:25,CLE,KC,29,33,-5.5,54.5,CLE,Over,outdoors,0,GEHA Field at Arrowhead Stadium
2021,1,2021-09-12,Sunday,16:25,MIA,NE,17,16,-3.5,43.5,MIA,Under,outdoors,1,Gillette Stadium
2021,1,2021-09-12,Sunday,16:25,GB,NO,3,38,4.0,49.0,NO,Under,outdoors,0,TIAA Bank Stadium
2021,1,2021-09-12,Sunday,16:25,DEN,NYG,27,13,3.0,41.5,DEN,Under,outdoors,0,MetLife Stadium
2021,1,2021-09-12,Sunday,20:20,CHI,LA,14,34,-9.5,46.0,LA,Over,dome,0,SoFi Stadium
2021,1,2021-09-13,Monday,20:15,BAL,LV,27,33,3.0,50.5,LV,Over,dome,0,Allegiant Stadium
2021,2,2021-09-16,Thursday,20:20,NYG,WAS,29,30,-4.0,42.0,NYG,Over,outdoors,1,FedExField
2021,2,2021-09-19,Sunday,13:00,NO,CAR,7,26,3.0,45.0,CAR,Under,outdoors,1,Bank of America Stadium
2021,2,2021-09-19,Sunday,13:00,CIN,CHI,17,20,-2.0,44.5,CHI,Under,outdoors,0,Soldier Field
2021,2,2021-09-19,Sunday,13:00,HOU,CLE,21,31,-13.5,48.5,HOU,Over,outdoors,0,FirstEnergy Stadium
2021,2,2021-09-19,Sunday,13:00,LA,IND,27,24,4.0,48.0,IND,Over,closed,0,Lucas Oil Stadium
2021,2,2021-09-19,Sunday,13:00,DEN,JAX,23,13,6.0,45.0,DEN,Under,outdoors,0,TIAA Bank Stadium
2021,2,2021-09-19,Sunday,13:00,BUF,MIA,35,0,3.5,48.0,BUF,Under,outdoors,1,Hard Rock Stadium
2021,2,2021-09-19,Sunday,13:00,NE,NYJ,25,6,5.5,43.0,NE,Under,outdoors,1,MetLife Stadium
2021,2,2021-09-19,Sunday,13:00,SF,PHI,17,11,3.0,49.0,SF,Under,outdoors,0,Lincoln Financial Field
2021,2,2021-09-19,Sunday,13:00,LV,PIT,26,17,-5.5,46.5,LV,Under,outdoors,0,Heinz Field
2021,2,2021-09-19,Sunday,16:05,MIN,ARI,33,34,-4.0,51.0,MIN,Over,closed,0,State Farm Stadium
2021,2,2021-09-19,Sunday,16:05,ATL,TB,25,48,-13.5,52.0,TB,Over,outdoors,1,Raymond James Stadium
2021,2,2021-09-19,Sunday,16:25,DAL,LAC,20,17,-3.0,55.0,DAL,Under,dome,0,SoFi Stadium
2021,2,2021-09-19,Sunday,16:25,TEN,SEA,33,30,-6.5,53.5,TEN,Over,outdoors,0,Lumen Field
2021,2,2021-09-19,Sunday,20:20,KC,BAL,35,36,3.5,53.5,BAL,Over,outdoors,0,M&T Bank Stadium
2021,2,2021-09-20,Monday,20:15,DET,GB,17,35,-11.5,49.5,GB,Over,outdoors,1,Lambeau Field
2021,3,2021-09-23,Thursday,20:20,CAR,HOU,24,9,8.0,43.0,CAR,Under,closed,0,NRG Stadium
2021,3,2021-09-26,Sunday,13:00,WAS,BUF,21,43,-7.5,45.5,BUF,Over,outdoors,0,New Era Field
2021,3,2021-09-26,Sunday,13:00,CHI,CLE,6,26,-7.5,45.0,CLE,Under,outdoors,0,FirstEnergy Stadium
2021,3,2021-09-26,Sunday,13:00,BAL,DET,19,17,7.5,51.0,DET,Under,dome,0,Ford Field
2021,3,2021-09-26,Sunday,13:00,ARI,JAX,31,19,8.0,51.5,ARI,Under,outdoors,0,TIAA Bank Stadium
2021,3,2021-09-26,Sunday,13:00,LAC,KC,30,24,-6.5,55.0,LAC,Under,outdoors,1,GEHA Field at Arrowhead Stadium
2021,3,2021-09-26,Sunday,13:00,NO,NE,28,13,-3.0,44.0,NO,Under,outdoors,0,Gillette Stadium
2021,3,2021-09-26,Sunday,13:00,ATL,NYG,17,14,-3.0,48.0,ATL,Under,outdoors,0,MetLife Stadium
2021,3,2021-09-26,Sunday,13:00,CIN,PIT,24,10,-2.5,42.5,CIN,Under,outdoors,1,Heinz Field
2021,3,2021-09-26,Sunday,13:00,IND,TEN,16,25,-4.5,47.0,TEN,Under,outdoors,1,Nissan Stadium
2021,3,2021-09-26,Sunday,16:05,NYJ,DEN,0,26,-10.5,42.0,DEN,Under,outdoors,0,Empower Field at Mile High
2021,3,2021-09-26,Sunday,16:05,MIA,LV,28,31,-4.0,45.0,MIA,Over,dome,0,Allegiant Stadium
2021,3,2021-09-26,Sunday,16:25,TB,LA,24,34,1.0,55.0,LA,Over,dome,0,SoFi Stadium
2021,3,2021-09-26,Sunday,16:25,SEA,MIN,17,30,2.0,53.5,MIN,Under,dome,0,U.S. Bank Stadium
2021,3,2021-09-26,Sunday,20:20,GB,SF,30,28,-3.5,50.5,GB,Over,outdoors,0,Levi's Stadium
2021,3,2021-09-27,Monday,20:15,PHI,DAL,21,41,-3.5,51.5,DAL,Over,open,1,AT&T Stadium
2021,4,2021-09-30,Thursday,20:20,JAX,CIN,21,24,-7.5,46.0,JAX,Under,outdoors,0,Paul Brown Stadium
2021,4,2021-10-03,Sunday,13:00,WAS,ATL,34,30,1.0,47.5,WAS,Over,open,0,Mercedes-Benz Stadium
2021,4,2021-10-03,Sunday,13:00,HOU,BUF,0,40,-19.0,47.5,BUF,Under,outdoors,0,New Era Field
2021,4,2021-10-03,Sunday,13:00,DET,CHI,14,24,-3.0,42.0,CHI,Under,outdoors,1,Soldier Field
2021,4,2021-10-03,Sunday,13:00,CAR,DAL,28,36,-4.5,51.5,DAL,Over,closed,0,AT&T Stadium
2021,4,2021-10-03,Sunday,13:00,IND,MIA,27,17,-2.5,41.5,IND,Over,outdoors,0,Hard Rock Stadium
2021,4,2021-10-03,Sunday,13:00,CLE,MIN,14,7,1.0,52.0,CLE,Under,dome,0,U.S. Bank Stadium
2021,4,2021-10-03,Sunday,13:00,NYG,NO,27,21,-7.5,43.0,NYG,Over,dome,0,Mercedes-Benz Superdome
2021,4,2021-10-03,Sunday,13:00,TEN,NYJ,24,27,5.5,44.5,NYJ,Over,outdoors,0,MetLife Stadium
2021,4,2021-10-03,Sunday,13:00,KC,PHI,42,30,7.5,53.5,KC,Over,outdoors,0,Lincoln Financial Field
2021,4,2021-10-03,Sunday,16:05,ARI,LA,37,20,-3.5,53.5,ARI,Over,dome,1,SoFi Stadium
2021,4,2021-10-03,Sunday,16:05,SEA,SF,28,21,-2.5,52.0,SEA,Under,outdoors,1,Levi's Stadium
2021,4,2021-10-03,Sunday,16:25,BAL,DEN,23,7,-1.0,44.0,BAL,Under,outdoors,0,Empower Field at Mile High
2021,4,2021-10-03,Sunday,16:25,PIT,GB,17,27,-6.5,45.0,GB,Under,outdoors,0,Lambeau Field
2021,4,2021-10-03,Sunday,20:20,TB,NE,19,17,6.0,49.5,NE,Under,outdoors,0,Gillette Stadium
2021,4,2021-10-04,Monday,20:15,LV,LAC,14,28,-3.0,52.0,LAC,Under,dome,1,SoFi Stadium
2021,5,2021-10-07,Thursday,20:20,LA,SEA,26,17,2.5,53.5,LA,Under,outdoors,1,Lumen Field
2021,5,2021-10-10,Sunday,09:30,NYJ,ATL,20,27,-3.0,45.5,ATL,Over,outdoors,0,Tottenham Stadium
2021,5,2021-10-10,Sunday,13:00,PHI,CAR,21,18,-2.5,46.0,PHI,Under,outdoors,0,Bank of America Stadium
2021,5,2021-10-10,Sunday,13:00,GB,CIN,25,22,2.0,50.0,GB,Under,outdoors,0,Paul Brown Stadium
2021,5,2021-10-10,Sunday,13:00,NE,HOU,25,22,8.0,39.5,HOU,Over,closed,0,NRG Stadium
2021,5,2021-10-10,Sunday,13:00,TEN,JAX,37,19,4.0,49.0,TEN,Over,outdoors,1,TIAA Bank Stadium
2021,5,2021-10-10,Sunday,13:00,DET,MIN,17,19,-10.0,49.5,DET,Under,dome,1,U.S. Bank Stadium
2021,5,2021-10-10,Sunday,13:00,DEN,PIT,19,27,2.0,40.0,PIT,Over,outdoors,0,Heinz Field
2021,5,2021-10-10,Sunday,13:00,MIA,TB,17,45,-11.0,48.0,TB,Over,outdoors,0,Raymond James Stadium
2021,5,2021-10-10,Sunday,13:00,NO,WAS,33,22,2.5,43.5,NO,Over,outdoors,0,FedExField
2021,5,2021-10-10,Sunday,16:05,CLE,LAC,42,47,-2.5,46.5,LAC,Over,dome,0,SoFi Stadium
2021,5,2021-10-10,Sunday,16:05,CHI,LV,20,9,-5.5,46.0,CHI,Under,dome,0,Allegiant Stadium
2021,5,2021-10-10,Sunday,16:25,SF,ARI,10,17,-6.0,48.5,ARI,Under,closed,1,State Farm Stadium
2021,5,2021-10-10,Sunday,16:25,NYG,DAL,20,44,-7.5,53.0,DAL,Over,closed,1,AT&T Stadium
2021,5,2021-10-10,Sunday,20:20,BUF,KC,38,20,-2.5,57.0,BUF,Over,outdoors,0,GEHA Field at Arrowhead Stadium
2021,5,2021-10-11,Monday,20:15,IND,BAL,25,31,-7.5,46.5,IND,Over,outdoors,0,M&T Bank Stadium
2021,6,2021-10-14,Thursday,20:20,TB,PHI,28,22,7.0,53.0,PHI,Under,outdoors,0,Lincoln Financial Field
2021,6,2021-10-17,Sunday,09:30,MIA,JAX,20,23,2.5,47.5,JAX,Under,outdoors,0,Tottenham Stadium
2021,6,2021-10-17,Sunday,13:00,LAC,BAL,6,34,-3.0,50.5,BAL,Under,outdoors,0,M&T Bank Stadium
2021,6,2021-10-17,Sunday,13:00,MIN,CAR,34,28,2.5,45.5,MIN,Over,outdoors,0,Bank of America Stadium
2021,6,2021-10-17,Sunday,13:00,GB,CHI,24,14,5.5,44.0,GB,Under,outdoors,1,Soldier Field
2021,6,2021-10-17,Sunday,13:00,CIN,DET,34,11,3.5,46.5,CIN,Under,dome,0,Ford Field
2021,6,2021-10-17,Sunday,13:00,HOU,IND,3,31,-10.5,43.5,IND,Under,open,1,Lucas Oil Stadium
2021,6,2021-10-17,Sunday,13:00,LA,NYG,38,11,7.5,49.5,LA,Under,outdoors,0,MetLife Stadium
2021,6,2021-10-17,Sunday,13:00,KC,WAS,31,13,6.0,54.0,KC,Under,outdoors,0,FedExField
2021,6,2021-10-17,Sunday,16:05,ARI,CLE,37,14,-3.0,48.0,ARI,Over,outdoors,0,FirstEnergy Stadium
2021,6,2021-10-17,Sunday,16:25,LV,DEN,34,24,-5.0,45.5,LV,Over,outdoors,1,Empower Field at Mile High
2021,6,2021-10-17,Sunday,16:25,DAL,NE,35,29,3.5,50.5,DAL,Over,outdoors,0,Gillette Stadium
2021,6,2021-10-17,Sunday,20:20,SEA,PIT,20,23,-5.5,43.0,SEA,Push,outdoors,0,Heinz Field
2021,6,2021-10-18,Monday,20:15,BUF,TEN,31,34,6.0,53.5,TEN,Over,outdoors,0,Nissan Stadium
2021,7,2021-10-21,Thursday,20:20,DEN,CLE,14,17,-2.0,40.5,CLE,Under,outdoors,0,FirstEnergy Stadium
2021,7,2021-10-24,Sunday,13:00,CIN,BAL,41,17,-6.5,45.5,CIN,Over,outdoors,1,M&T Bank Stadium
2021,7,2021-10-24,Sunday,13:00,WAS,GB,10,24,-8.5,48.0,GB,Under,outdoors,0,Lambeau Field
2021,7,2021-10-24,Sunday,13:00,ATL,MIA,30,28,1.5,48.5,ATL,Over,outdoors,0,Hard Rock Stadium
2021,7,2021-10-24,Sunday,13:00,NYJ,NE,13,54,-7.0,43.0,NE,Over,outdoors,1,Gillette Stadium
2021,7,2021-10-24,Sunday,13:00,CAR,NYG,3,25,3.0,42.5,NYG,Under,outdoors,0,MetLife Stadium
2021,7,2021-10-24,Sunday,13:00,KC,TEN,3,27,4.0,57.5,TEN,Under,outdoors,0,Nissan Stadium
2021,7,2021-10-24,Sunday,16:05,DET,LA,19,28,-17.0,51.0,DET,Under,dome,0,SoFi Stadium
2021,7,2021-10-24,Sunday,16:05,PHI,LV,22,33,-1.0,48.0,LV,Over,dome,0,Allegiant Stadium
2021,7,2021-10-24,Sunday,16:25,HOU,ARI,5,31,-20.5,47.0,ARI,Under,closed,0,State Farm Stadium
2021,7,2021-10-24,Sunday,16:25,CHI,TB,3,38,-12.5,47.0,TB,Under,outdoors,0,Raymond James Stadium
2021,7,2021-10-24,Sunday,20:20,IND,SF,30,18,-3.5,41.5,IND,Over,outdoors,0,Levi's Stadium
2021,7,2021-10-25,Monday,20:15,NO,SEA,13,10,6.0,42.0,SEA,Under,outdoors,0,Lumen Field
2021,8,2021-10-28,Thursday,20:20,GB,ARI,24,21,-6.5,51.0,GB,Under,open,0,State Farm Stadium
2021,8,2021-10-31,Sunday,13:00,CAR,ATL,19,13,-2.5,47.0,CAR,Under,open,1,Mercedes-Benz Stadium
2021,8,2021-10-31,Sunday,13:00,MIA,BUF,11,26,-15.0,48.5,PUSH,Under,outdoors,1,New Era Field
2021,8,2021-10-31,Sunday,13:00,SF,CHI,33,22,4.5,40.0,SF,Over,outdoors,0,Soldier Field
2021,8,2021-10-31,Sunday,13:00,PIT,CLE,15,10,-5.5,43.0,PIT,Under,outdoors,1,FirstEnergy Stadium
2021,8,2021-10-31,Sunday,13:00,PHI,DET,44,6,3.0,48.5,PHI,Over,dome,0,Ford Field
2021,8,2021-10-31,Sunday,13:00,LA,HOU,38,22,17.0,47.0,HOU,Over,closed,0,NRG Stadium
2021,8,2021-10-31,Sunday,13:00,TEN,IND,34,31,-3.0,51.0,TEN,Over,open,1,Lucas Oil Stadium
2021,8,2021-10-31,Sunday,13:00,CIN,NYJ,31,34,11.5,43.5,NYJ,Over,outdoors,0,MetLife Stadium
2021,8,2021-10-31,Sunday,16:05,NE,LAC,27,24,-3.5,50.5,NE,Over,dome,0,SoFi Stadium
2021,8,2021-10-31,Sunday,16:05,JAX,SEA,7,31,-4.0,44.0,SEA,Under,outdoors,0,Lumen Field
2021,8,2021-10-31,Sunday,16:25,WAS,DEN,10,17,-4.0,45.0,DEN,Under,outdoors,0,Empower Field at Mile High
2021,8,2021-10-31,Sunday,16:25,TB,NO,27,36,4.0,48.5,NO,Over,dome,1,Mercedes-Benz Superdome
2021,8,2021-10-31,Sunday,20:20,DAL,MIN,20,16,-4.5,49.5,DAL,Under,dome,0,U.S. Bank Stadium
2021,8,2021-11-01,Monday,20:15,NYG,KC,17,20,-10.5,53.0,NYG,Under,outdoors,0,GEHA Field at Arrowhead Stadium
2021,9,2021-11-04,Thursday,20:20,NYJ,IND,30,45,-10.5,46.0,IND,Over,closed,0,Lucas Oil Stadium
2021,9,2021-11-07,Sunday,13:00,MIN,BAL,31,34,-7.5,51.0,MIN,Over,outdoors,0,M&T Bank Stadium
2021,9,2021-11-07,Sunday,13:00,NE,CAR,24,6,3.5,41.5,NE,Under,outdoors,0,Bank of America Stadium
2021,9,2021-11-07,Sunday,13:00,CLE,CIN,41,16,-2.5,47.5,CLE,Over,outdoors,1,Paul Brown Stadium
2021,9,2021-11-07,Sunday,13:00,DEN,DAL,30,16,-10.5,50.0,DEN,Under,closed,0,AT&T Stadium
2021,9,2021-11-07,Sunday,13:00,BUF,JAX,6,9,14.5,48.0,JAX,Under,outdoors,0,TIAA Bank Stadium
2021,9,2021-11-07,Sunday,13:00,HOU,MIA,9,17,-4.0,45.0,MIA,Under,outdoors,0,Hard Rock Stadium
2021,9,2021-11-07,Sunday,13:00,ATL,NO,27,25,-7.0,43.0,ATL,Over,dome,1,Mercedes-Benz Superdome
2021,9,2021-11-07,Sunday,13:00,LV,NYG,16,23,3.0,47.0,NYG,Under,outdoors,0,MetLife Stadium
2021,9,2021-11-07,Sunday,16:05,LAC,PHI,27,24,1.0,49.5,LAC,Over,outdoors,0,Lincoln Financial Field
2021,9,2021-11-07,Sunday,16:25,GB,KC,7,13,-7.0,48.0,GB,Under,outdoors,0,GEHA Field at Arrowhead Stadium
2021,9,2021-11-07,Sunday,16:25,ARI,SF,31,17,-5.5,44.5,ARI,Over,outdoors,1,Levi's Stadium
2021,9,2021-11-07,Sunday,20:20,TEN,LA,28,16,-7.0,53.5,TEN,Under,dome,0,SoFi Stadium
2021,9,2021-11-08,Monday,20:15,CHI,PIT,27,29,-7.0,40.0,CHI,Over,outdoors,0,Heinz Field
2021,10,2021-11-11,Thursday,20:20,BAL,MIA,10,22,8.5,46.5,MIA,Under,outdoors,0,Hard Rock Stadium
2021,10,2021-11-14,Sunday,13:00,ATL,DAL,3,43,-8.0,55.0,DAL,Under,closed,0,AT&T Stadium
2021,10,2021-11-14,Sunday,13:00,JAX,IND,17,23,-10.5,47.5,JAX,Under,closed,1,Lucas Oil Stadium
2021,10,2021-11-14,Sunday,13:00,CLE,NE,7,45,-2.5,45.5,NE,Over,outdoors,0,Gillette Stadium
2021,10,2021-11-14,Sunday,13:00,BUF,NYJ,45,17,13.0,47.0,BUF,Over,outdoors,1,MetLife Stadium
2021,10,2021-11-14,Sunday,13:00,DET,PIT,16,16,-9.0,43.0,DET,Under,outdoors,0,Heinz Field
2021,10,2021-11-14,Sunday,13:00,NO,TEN,21,23,-3.0,44.0,NO,Push,outdoors,0,Nissan Stadium
2021,10,2021-11-14,Sunday,13:00,TB,WAS,19,29,10.0,51.0,WAS,Under,outdoors,0,FedExField
2021,10,2021-11-14,Sunday,16:05,CAR,ARI,34,10,-7.0,42.0,CAR,Over,closed,0,State Farm Stadium
2021,10,2021-11-14,Sunday,16:05,MIN,LAC,27,20,-3.0,53.5,MIN,Under,dome,0,SoFi Stadium
2021,10,2021-11-14,Sunday,16:25,PHI,DEN,30,13,-1.0,44.5,PHI,Under,outdoors,0,Empower Field at Mile High
2021,10,2021-11-14,Sunday,16:25,SEA,GB,0,17,-3.0,49.5,GB,Under,outdoors,0,Lambeau Field
2021,10,2021-11-14,Sunday,20:20,KC,LV,41,14,2.5,53.5,KC,Over,dome,1,Allegiant Stadium
2021,10,2021-11-15,Monday,20:15,LA,SF,10,31,3.5,50.0,SF,Under,outdoors,1,Levi's Stadium
2021,11,2021-11-18,Thursday,20:20,NE,ATL,25,0,7.0,47.5,NE,Under,closed,0,Mercedes-Benz Stadium
2021,11,2021-11-21,Sunday,13:00,IND,BUF,41,15,-7.5,49.5,IND,Over,outdoors,0,New Era Field
2021,11,2021-11-21,Sunday,13:00,WAS,CAR,27,21,-3.5,43.0,WAS,Over,outdoors,0,Bank of America Stadium
2021,11,2021-11-21,Sunday,13:00,BAL,CHI,16,13,5.0,43.0,CHI,Under,outdoors,0,Soldier Field
2021,11,2021-11-21,Sunday,13:00,DET,CLE,10,13,-13.0,42.5,DET,Under,outdoors,0,FirstEnergy Stadium
2021,11,2021-11-21,Sunday,13:00,SF,JAX,30,10,6.5,45.0,SF,Under,outdoors,0,TIAA Bank Stadium
2021,11,2021-11-21,Sunday,13:00,GB,MIN,31,34,1.0,48.0,MIN,Over,dome,1,U.S. Bank Stadium
2021,11,2021-11-21,Sunday,13:00,MIA,NYJ,24,17,3.5,44.5,MIA,Under,outdoors,1,MetLife Stadium
2021,11,2021-11-21,Sunday,13:00,NO,PHI,29,40,-2.5,42.5,PHI,Over,outdoors,0,Lincoln Financial Field
2021,11,2021-11-21,Sunday,13:00,HOU,TEN,22,13,-10.5,44.5,HOU,Under,outdoors,1,Nissan Stadium
2021,11,2021-11-21,Sunday,16:05,CIN,LV,32,13,1.0,50.5,CIN,Under,dome,0,Allegiant Stadium
2021,11,2021-11-21,Sunday,16:25,DAL,KC,9,19,-2.5,56.0,KC,Under,outdoors,0,GEHA Field at Arrowhead Stadium
2021,11,2021-11-21,Sunday,16:25,ARI,SEA,23,13,-2.5,46.0,ARI,Under,outdoors,1,Lumen Field
2021,11,2021-11-21,Sunday,20:20,PIT,LAC,37,41,-5.5,47.5,PIT,Over,dome,0,SoFi Stadium
2021,11,2021-11-22,Monday,20:15,NYG,TB,10,30,-11.5,49.5,TB,Under,outdoors,0,Raymond James Stadium
2021,12,2021-11-25,Thursday,12:30,CHI,DET,16,14,2.0,41.5,PUSH,Under,dome,1,Ford Field
2021,12,2021-11-25,Thursday,16:30,LV,DAL,36,33,-7.0,51.0,LV,Over,closed,0,AT&T Stadium
2021,12,2021-11-25,Thursday,20:20,BUF,NO,31,6,7.0,45.0,BUF,Under,dome,0,Mercedes-Benz Superdome
2021,12,2021-11-28,Sunday,13:00,PIT,CIN,10,41,-3.5,43.5,CIN,Over,outdoors,1,Paul Brown Stadium
2021,12,2021-11-28,Sunday,13:00,NYJ,HOU,21,14,-3.0,44.5,NYJ,Under,closed,0,NRG Stadium
2021,12,2021-11-28,Sunday,13:00,TB,IND,38,31,3.0,53.0,TB,Over,closed,0,Lucas Oil Stadium
2021,12,2021-11-28,Sunday,13:00,ATL,JAX,21,14,1.5,46.0,ATL,Under,outdoors,0,TIAA Bank Stadium
2021,12,2021-11-28,Sunday,13:00,CAR,MIA,10,33,1.0,41.0,MIA,Over,outdoors,0,Hard Rock Stadium
2021,12,2021-11-28,Sunday,13:00,TEN,NE,13,36,-7.5,43.0,NE,Over,outdoors,0,Gillette Stadium
2021,12,2021-11-28,Sunday,13:00,PHI,NYG,7,13,4.0,45.5,NYG,Under,outdoors,1,MetLife Stadium
2021,12,2021-11-28,Sunday,16:05,LAC,DEN,13,28,2.5,47.5,DEN,Under,outdoors,1,Empower Field at Mile High
2021,12,2021-11-28,Sunday,16:25,LA,GB,28,36,2.0,47.0,GB,Over,outdoors,0,Lambeau Field
2021,12,2021-11-28,Sunday,16:25,MIN,SF,26,34,-3.5,49.0,SF,Over,outdoors,0,Levi's Stadium
2021,12,2021-11-28,Sunday,20:20,CLE,BAL,10,16,-3.0,47.0,BAL,Under,outdoors,1,M&T Bank Stadium
2021,12,2021-11-29,Monday,20:15,SEA,WAS,15,17,1.0,47.0,WAS,Under,outdoors,0,FedExField
2021,13,2021-12-02,Thursday,20:20,DAL,NO,27,17,6.0,46.0,DAL,Under,dome,0,Mercedes-Benz Superdome
2021,13,2021-12-05,Sunday,13:00,TB,ATL,30,17,11.0,51.0,TB,Under,closed,1,Mercedes-Benz Stadium
2021,13,2021-12-05,Sunday,13:00,ARI,CHI,33,22,7.5,43.5,ARI,Over,outdoors,0,Soldier Field
2021,13,2021-12-05,Sunday,13:00,LAC,CIN,41,22,-2.5,49.5,LAC,Over,outdoors,0,Paul Brown Stadium
2021,13,2021-12-05,Sunday,13:00,MIN,DET,27,29,7.0,47.5,DET,Over,dome,1,Ford Field
2021,13,2021-12-05,Sunday,13:00,IND,HOU,31,0,10.0,45.5,IND,Under,closed,1,NRG Stadium
2021,13,2021-12-05,Sunday,13:00,NYG,MIA,9,20,-6.5,40.0,MIA,Under,outdoors,0,Hard Rock Stadium
2021,13,2021-12-05,Sunday,13:00,PHI,NYJ,33,18,5.0,44.0,PHI,Over,outdoors,0,MetLife Stadium
2021,13,2021-12-05,Sunday,16:05,JAX,LA,7,37,-14.0,48.0,LA,Under,dome,0,SoFi Stadium
2021,13,2021-12-05,Sunday,16:05,WAS,LV,17,15,-1.0,47.5,WAS,Under,dome,0,Allegiant Stadium
2021,13,2021-12-05,Sunday,16:25,BAL,PIT,19,20,4.0,44.0,PIT,Under,outdoors,1,Heinz Field
2021,13,2021-12-05,Sunday,16:25,SF,SEA,23,30,3.0,44.5,SEA,Over,outdoors,1,Lumen Field
2021,13,2021-12-05,Sunday,20:20,DEN,KC,9,22,-8.5,46.5,KC,Under,outdoors,1,GEHA Field at Arrowhead Stadium
2021,13,2021-12-06,Monday,20:15,NE,BUF,14,10,-3.0,40.0,NE,Under,outdoors,1,New Era Field
2021,14,2021-12-09,Thursday,20:20,PIT,MIN,28,36,-3.5,45.0,MIN,Over,dome,0,U.S. Bank Stadium
2021,14,2021-12-12,Sunday,13:00,ATL,CAR,29,21,-2.5,41.0,ATL,Over,outdoors,1,Bank of America Stadium
2021,14,2021-12-12,Sunday,13:00,BAL,CLE,22,24,-3.0,44.0,BAL,Over,outdoors,1,FirstEnergy Stadium
2021,14,2021-12-12,Sunday,13:00,SEA,HOU,33,13,10.0,40.5,SEA,Over,open,0,NRG Stadium
2021,14,2021-12-12,Sunday,13:00,LV,KC,9,48,-10.0,48.0,KC,Over,outdoors,1,GEHA Field at Arrowhead Stadium
2021,14,2021-12-12,Sunday,13:00,NO,NYJ,30,9,4.5,42.0,NO,Under,outdoors,0,MetLife Stadium
2021,14,2021-12-12,Sunday,13:00,JAX,TEN,0,20,-8.5,44.5,TEN,Under,outdoors,1,Nissan Stadium
2021,14,2021-12-12,Sunday,13:00,DAL,WAS,27,20,6.5,48.0,DAL,Under,outdoors,1,FedExField
2021,14,2021-12-12,Sunday,16:05,DET,DEN,10,38,-13.0,42.0,DEN,Over,outdoors,0,Empower Field at Mile High
2021,14,2021-12-12,Sunday,16:05,NYG,LAC,21,37,-9.5,44.0,LAC,Over,dome,0,SoFi Stadium
2021,14,2021-12-12,Sunday,16:25,SF,CIN,26,23,2.5,49.0,SF,Push,outdoors,0,Paul Brown Stadium
2021,14,2021-12-12,Sunday,16:25,BUF,TB,27,33,-3.5,52.5,TB,Over,outdoors,0,Raymond James Stadium
2021,14,2021-12-12,Sunday,20:20,CHI,GB,30,45,-11.5,43.0,GB,Over,outdoors,1,Lambeau Field
2021,14,2021-12-13,Monday,20:15,LA,ARI,30,23,-3.0,51.0,LA,Over,open,1,State Farm Stadium
2021,15,2021-12-16,Thursday,20:20,KC,LAC,34,28,3.0,54.0,KC,Over,dome,1,SoFi Stadium
2021,15,2021-12-18,Saturday,20:20,NE,IND,17,27,1.0,46.0,IND,Under,closed,0,Lucas Oil Stadium
2021,15,2021-12-19,Sunday,13:00,CAR,BUF,14,31,-14.0,43.0,BUF,Over,outdoors,0,New Era Field
2021,15,2021-12-19,Sunday,13:00,ARI,DET,12,30,13.0,48.0,DET,Under,dome,0,Ford Field
2021,15,2021-12-19,Sunday,13:00,HOU,JAX,30,16,-6.0,40.0,HOU,Over,outdoors,1,TIAA Bank Stadium
2021,15,2021-12-19,Sunday,13:00,NYJ,MIA,24,31,-10.5,42.0,NYJ,Over,outdoors,1,Hard Rock Stadium
2021,15,2021-12-19,Sunday,13:00,DAL,NYG,21,6,11.5,43.0,DAL,Under,outdoors,1,MetLife Stadium
2021,15,2021-12-19,Sunday,13:00,TEN,PIT,13,19,-1.0,44.0,PIT,Under,outdoors,0,Heinz Field
2021,15,2021-12-19,Sunday,16:05,CIN,DEN,15,10,-3.0,45.0,CIN,Under,outdoors,0,Empower Field at Mile High
2021,15,2021-12-19,Sunday,16:05,ATL,SF,13,31,-9.5,48.0,SF,Under,outdoors,0,Levi's Stadium
